Event Date,App Apple ID,Subscription Name,Standard Subscription Duration,Promotional Offer Name,Promotional Offer ID,Subscription Offer Type,Subscription Offer Duration,Marketing Opt-In Duration,Customer Currency,Proceeds Currency,Device,Country,Subscriber ID,Subscriber ID Reset,Refund,Purchase Date,Units
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AED,AED,iPhone,AE,223411322456765891,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765892,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,HKD,HKD,iPhone,HK,223411322456765893,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456765896,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765897,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765898,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765899,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PKR,PKR,iPhone,PK,223411322456765904,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765907,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,COP,COP,iPhone,CO,223411322456765908,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765909,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456765910,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,BE,223411322456765912,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,FR,223411322456765913,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765914,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765915,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,AZ,223411322456765917,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EGP,EGP,iPhone,EG,223411322456765918,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PLN,PLN,iPhone,PL,223411322456765919,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,NGN,NGN,iPhone,NG,223411322456765920,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765921,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765922,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,CR,223411322456765924,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456765926,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765928,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,NGN,NGN,iPhone,NG,223411322456765930,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765931,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765932,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,IE,223411322456765934,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765935,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765936,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765937,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,MYR,MYR,iPhone,MY,223411322456765938,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765939,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,SAR,SAR,iPhone,SA,223411322456765941,NULL,NULL,NULL,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,NL,223411322456765943,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765650,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,LU,223411322456765651,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,KH,223411322456765652,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,ILS,ILS,iPhone,IL,223411322456765653,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,UA,223411322456765655,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765658,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,COP,COP,iPhone,CO,223411322456765659,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,NA,223411322456765660,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,AR,223411322456765662,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765663,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765664,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765665,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EGP,EGP,iPhone,EG,223411322456765666,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,QAR,QAR,iPhone,QA,223411322456765667,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765668,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456765669,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765671,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,NGN,NGN,iPhone,NG,223411322456765672,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765673,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,BH,223411322456765674,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765675,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765676,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,IT,223411322456765677,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AED,AED,iPhone,AE,223411322456765678,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765680,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,MYR,MYR,iPhone,MY,223411322456765681,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765682,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,MXN,MXN,iPhone,MX,223411322456765683,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,MYR,MYR,iPhone,MY,223411322456765684,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456765685,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AUD,AUD,iPhone,AU,223411322456765686,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456765688,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,IDR,IDR,iPhone,ID,223411322456765691,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765692,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765695,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,AR,223411322456765698,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,TRY,TRY,iPhone,TR,223411322456765699,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,NGN,NGN,iPhone,NG,223411322456765700,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765704,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456765705,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,FR,223411322456765707,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765708,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765710,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,HKD,HKD,iPhone,HK,223411322456765711,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,TT,223411322456765712,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,IE,223411322456765713,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PKR,PKR,iPhone,PK,223411322456765715,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456765716,NULL,NULL,NULL,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AED,AED,iPhone,AE,223411322456765718,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766014,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,IE,223411322456766016,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766017,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766018,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,AR,223411322456766019,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766020,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766021,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,NL,223411322456766022,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766023,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766024,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456766025,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766026,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766027,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PKR,PKR,iPhone,PK,223411322456766028,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,IDR,IDR,iPhone,ID,223411322456766029,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PKR,PKR,iPhone,PK,223411322456766030,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,HUF,HUF,iPhone,HU,223411322456766031,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CHF,CHF,iPhone,CH,223411322456766033,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,SAR,SAR,iPhone,SA,223411322456766034,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766035,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456766036,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,BW,223411322456766038,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766039,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766040,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766041,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766042,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456766043,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AED,AED,iPhone,AE,223411322456766045,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766046,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766047,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,AR,223411322456766048,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766049,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PKR,PKR,iPhone,PK,223411322456766050,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,THB,THB,iPhone,TH,223411322456766051,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AED,AED,iPhone,AE,223411322456766052,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766053,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766054,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,KH,223411322456766056,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456766058,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766059,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766061,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766062,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456766063,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,MXN,MXN,iPhone,MX,223411322456766064,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EGP,EGP,iPhone,EG,223411322456766065,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766066,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766067,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766068,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456766069,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,IDR,IDR,iPhone,ID,223411322456766071,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,COP,COP,iPhone,CO,223411322456766072,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,PLN,PLN,iPhone,PL,223411322456766077,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766079,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,COP,COP,iPhone,CO,223411322456766080,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766081,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,COP,COP,iPhone,CO,223411322456766082,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766083,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766084,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766086,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766087,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766089,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,SAR,SAR,iPhone,SA,223411322456766090,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,RUB,RUB,iPhone,RU,223411322456766091,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,AUD,AUD,iPhone,AU,223411322456766093,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456766095,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,EUR,EUR,iPhone,PT,223411322456766096,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,TRY,TRY,iPhone,TR,223411322456766097,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,LK,223411322456766098,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766099,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,INR,INR,iPhone,IN,223411322456766100,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,CAD,CAD,iPhone,CA,223411322456766102,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,KH,223411322456766103,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766106,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,GBP,GBP,iPhone,GB,223411322456766107,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,MZ,223411322456766110,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,IDR,IDR,iPhone,ID,223411322456766111,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,USD,USD,iPhone,US,223411322456766112,NULL,NULL,NULL,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,NULL,NULL,NULL,TRY,TRY,iPhone,TR,223411322456766113,NULL,NULL,NULL,1
