Event Date,App Apple ID,Subscription Name,Standard Subscription Duration,Promotional Offer Name,Promotional Offer ID,Subscription Offer Type,Subscription Offer Duration,Marketing Opt-In Duration,Customer Currency,Proceeds Currency,Device,Country,Subscriber ID,Subscriber ID Reset,Refund,Purchase Date,Units
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456765557,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,AUD,AUD,iPhone,AU,223411322456765558,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,TZS,TZS,iPhone,TZ,223411322456765559,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765560,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765562,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765563,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765564,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765565,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,AUD,AUD,iPhone,AU,223411322456765566,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765567,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765568,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,HKD,HKD,iPhone,HK,223411322456765570,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765571,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456765572,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765573,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,BE,223411322456765576,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,BRL,BRL,iPhone,BR,223411322456765577,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456765579,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765580,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,BRL,BRL,iPhone,BR,223411322456765581,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456765582,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765584,,,,1
2019-07-22,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765585,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765827,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,JPY,JPY,iPhone,JP,223411322456765829,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,TRY,TRY,iPhone,TR,223411322456765832,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,IDR,IDR,iPhone,ID,223411322456765833,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456765834,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765835,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765836,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765838,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765842,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765843,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,KW,223411322456765844,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765848,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,VND,VND,iPhone,VN,223411322456765850,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765851,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765855,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,IE,223411322456765856,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,VND,VND,iPhone,VN,223411322456765858,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456765859,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456765860,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,JO,223411322456765862,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456765863,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,MYR,MYR,iPhone,MY,223411322456765864,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765867,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765868,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765869,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765870,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765871,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765872,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456765875,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765876,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456765878,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765879,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765880,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,PT,223411322456765882,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,PLN,PLN,iPhone,PL,223411322456765884,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765886,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,KW,223411322456765887,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765888,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,MYR,MYR,iPhone,MY,223411322456765889,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,NL,223411322456765890,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765891,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765892,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,HKD,HKD,iPhone,HK,223411322456765893,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456765896,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765897,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765898,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765899,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456765904,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765907,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,COP,COP,iPhone,CO,223411322456765908,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765909,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456765910,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,BE,223411322456765912,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,FR,223411322456765913,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765914,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765915,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AZ,223411322456765917,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EGP,EGP,iPhone,EG,223411322456765918,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,PLN,PLN,iPhone,PL,223411322456765919,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765920,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765921,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765922,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,CR,223411322456765924,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765926,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765928,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765930,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765931,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765932,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,IE,223411322456765934,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765935,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765936,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765937,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,MYR,MYR,iPhone,MY,223411322456765938,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765939,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456765941,,,,1
2019-07-23,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,NL,223411322456765943,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765650,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,LU,223411322456765651,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,KH,223411322456765652,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,ILS,ILS,iPhone,IL,223411322456765653,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,UA,223411322456765655,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765658,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,COP,COP,iPhone,CO,223411322456765659,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,NA,223411322456765660,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456765662,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765663,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765664,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765665,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,EGP,EGP,iPhone,EG,223411322456765666,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,QAR,QAR,iPhone,QA,223411322456765667,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765668,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765669,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765671,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765672,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765673,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,BH,223411322456765674,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765675,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765676,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,IT,223411322456765677,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765678,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765680,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,MYR,MYR,iPhone,MY,223411322456765681,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765682,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,MXN,MXN,iPhone,MX,223411322456765683,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,MYR,MYR,iPhone,MY,223411322456765684,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456765685,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,AUD,AUD,iPhone,AU,223411322456765686,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456765688,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,IDR,IDR,iPhone,ID,223411322456765691,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765692,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765695,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456765698,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,TRY,TRY,iPhone,TR,223411322456765699,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,NGN,NGN,iPhone,NG,223411322456765700,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765704,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456765705,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,FR,223411322456765707,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765708,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765710,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,HKD,HKD,iPhone,HK,223411322456765711,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,TT,223411322456765712,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,IE,223411322456765713,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456765715,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456765716,,,,1
2019-07-24,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456765718,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766014,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,IE,223411322456766016,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766017,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766018,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456766019,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766020,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766021,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,NL,223411322456766022,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766023,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766024,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456766025,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766026,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766027,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456766028,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,IDR,IDR,iPhone,ID,223411322456766029,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456766030,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,HUF,HUF,iPhone,HU,223411322456766031,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CHF,CHF,iPhone,CH,223411322456766033,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456766034,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766035,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456766036,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,BW,223411322456766038,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766039,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766040,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766041,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766042,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456766043,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456766045,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766046,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766047,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,AR,223411322456766048,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766049,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,PKR,PKR,iPhone,PK,223411322456766050,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,THB,THB,iPhone,TH,223411322456766051,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,AED,AED,iPhone,AE,223411322456766052,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766053,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766054,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,KH,223411322456766056,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456766058,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766059,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766061,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766062,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456766063,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,MXN,MXN,iPhone,MX,223411322456766064,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,EGP,EGP,iPhone,EG,223411322456766065,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766066,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766067,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766068,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456766069,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,IDR,IDR,iPhone,ID,223411322456766071,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,COP,COP,iPhone,CO,223411322456766072,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,PLN,PLN,iPhone,PL,223411322456766077,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766079,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,COP,COP,iPhone,CO,223411322456766080,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766081,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,COP,COP,iPhone,CO,223411322456766082,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766083,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766084,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766086,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766087,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766089,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,SAR,SAR,iPhone,SA,223411322456766090,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,RUB,RUB,iPhone,RU,223411322456766091,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,AUD,AUD,iPhone,AU,223411322456766093,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456766095,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,EUR,EUR,iPhone,PT,223411322456766096,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,TRY,TRY,iPhone,TR,223411322456766097,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,LK,223411322456766098,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766099,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,INR,INR,iPhone,IN,223411322456766100,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,CAD,CAD,iPhone,CA,223411322456766102,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,KH,223411322456766103,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766106,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,GBP,GBP,iPhone,GB,223411322456766107,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,MZ,223411322456766110,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,IDR,IDR,iPhone,ID,223411322456766111,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,USD,USD,iPhone,US,223411322456766112,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,TRY,TRY,iPhone,TR,223411322456766113,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,QAR,QAR,iPhone,QA,223411322456766114,,,,1
2019-07-25,1,weekly 9.99 + 7D trial,7 Days,,,,,,BRL,BRL,iPhone,BR,223411322456766115,,,,1
